id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1245,K02094,8505920,K02094.01,,CANDIDATE,42.4267342,0.0003348,-0.0003348,2454989.181,0.00673,-0.00673,0.9584,0.0299,-0.636,6.133,0.604,-0.604,,,,658.7,33.6,-33.6,0.031157,1.1e-05,-0.008125,0.08568,2.82572,-0.05141,3.08,1.9,-0.41,0.2212,,,482.0,,,12.79,25.24,-4.23,20.1,10.1,-10.1,21.190102,23.9,2,,5403.0,178.0,-153.0,4.427,0.119,-0.387,-0.14,0.34,-0.26,0.906,0.558,-0.121,0.8,0.149,-0.061,,,,stellar_q1_q16,15.001,13.596,13.148,13.07,False,5324.8,60.0,-60.0,4.714,0.1,-0.1,0.013,0.04,-0.04,2.2,1.0,-1.0,5320.0,64.0,-65.0,4.552,0.028,-0.047,0.011,0.042,-0.042,0.829,0.0405449922925,-0.0291701285565,0.889,0.0298685185438,-0.0323284456787,3.80189396321,4.34308390836,-2.70670957442,9.58,0.330889908747,-0.540512755444,1.427,0.057,-0.067,2.80974939611,0.434418638885,-0.434418638885,0.229046901545,0.00381788493696,-0.00381788493696,9.44827206568,1.62594315466,-1.62594315466,446.788127128,19.1976651555,-19.1976651555
1246,K02094,8505920,K02094.02,Kepler-1090 b,CONFIRMED,198.680179,0.002176,-0.002176,2455103.669,0.00765,-0.00765,0.3376,0.1263,-0.3374,8.287,0.253,-0.253,,,,774.3,42.9,-42.9,0.025382,0.000915,-0.001149,2.67261,0.77815,-0.745,2.51,1.55,-0.33,0.619,,,288.0,,,1.63,3.23,-0.54,177.3,51.6,-51.6,13.732355,18.9,2,,5403.0,178.0,-153.0,4.427,0.119,-0.387,-0.14,0.34,-0.26,0.906,0.558,-0.121,0.8,0.149,-0.061,,,,stellar_q1_q16,15.001,13.596,13.148,13.07,False,5324.8,60.0,-60.0,4.714,0.1,-0.1,0.013,0.04,-0.04,2.2,1.0,-1.0,5320.0,64.0,-65.0,4.552,0.028,-0.047,0.011,0.042,-0.042,0.829,0.0405449922925,-0.0291701285565,0.889,0.0298685185438,-0.0323284456787,3.80189396321,4.34308390836,-2.70670957442,9.58,0.330889908747,-0.540512755444,1.427,0.057,-0.067,2.29966912506,0.206675753848,-0.206675753848,0.641039810565,0.0107283201929,-0.0107283201929,1.20574062812,0.207755440107,-0.207755440107,267.040418389,11.4569217905,-11.4569217905
1247,K02098,6105462,K02098.02,Kepler-1093 c,CONFIRMED,89.722292,0.00108,-0.00108,2454996.159,0.0113,-0.0113,0.5959,0.0139,-0.4615,10.678,0.247,-0.247,,,,248.3,12.0,-12.0,0.015071,0.003473,-0.000521,0.34497,0.26182,-0.27119,2.08,0.87,-0.4,0.394,,,508.0,,,15.69,19.92,-6.9,52.8,20.0,-20.0,18.08523,25.2,2,,6429.0,190.0,-242.0,4.241,0.17,-0.238,-0.46,0.26,-0.3,1.262,0.532,-0.242,1.011,0.187,-0.118,,,,stellar_q1_q16,13.838,12.807,12.491,12.484,False,6314.3,60.0,-60.0,4.259,0.1,-0.1,-0.142,0.04,-0.04,11.4,1.0,-1.0,6316.0,63.0,-64.0,4.272,0.083,-0.098,-0.132,0.041,-0.042,1.29,0.181839599648,-0.122742168793,1.14,0.0549530708878,-0.0409370248064,3.50751873953,0.723225627681,-1.1043334539,9.545,0.0814167849003,-0.164212743793,1.09,0.12,-0.13,2.10482791628,0.381722980506,-0.381722980506,0.40982248378,0.00689001763467,-0.00689001763467,14.1395405583,3.45055299981,-3.45055299981,494.165418771,30.1798202498,-30.1798202498
1248,K02098,6105462,K02098.01,Kepler-1093 b,CONFIRMED,25.0824626,0.0001211,-0.0001211,2454967.133,0.00408,-0.00408,0.119,0.3288,-0.1189,6.357,0.134,-0.134,,,,255.3,9.0,-9.0,0.014755,0.000534,-0.000297,0.84334,0.05709,-0.313,2.03,0.86,-0.39,0.1685,,,776.0,,,85.76,108.97,-37.71,30.38,2.1,-2.1,24.142015,30.3,2,,6429.0,190.0,-242.0,4.241,0.17,-0.238,-0.46,0.26,-0.3,1.262,0.532,-0.242,1.011,0.187,-0.118,,,,stellar_q1_q16,13.838,12.807,12.491,12.484,False,6314.3,60.0,-60.0,4.259,0.1,-0.1,-0.142,0.04,-0.04,11.4,1.0,-1.0,6316.0,63.0,-64.0,4.272,0.083,-0.098,-0.132,0.041,-0.042,1.29,0.181839599648,-0.122742168793,1.14,0.0549530708878,-0.0409370248064,3.50751873953,0.723225627681,-1.1043334539,9.545,0.0814167849003,-0.164212743793,1.09,0.12,-0.13,2.07138154583,0.248603268266,-0.248603268266,0.17522699879,0.00290995476059,-0.00290995476059,77.0410333021,18.6084616373,-18.6084616373,754.994957032,45.3748233205,-45.3748233205
1249,K02105,8165946,K02105.01,Kepler-1100 b,CONFIRMED,6.42200058,2.182e-05,-2.182e-05,2454967.581,0.00294,-0.00294,0.1743,0.2878,-0.1743,2.6602,0.0815,-0.0815,,,,166.6,7.2,-7.2,0.011894,0.000352,-0.000449,2.85412,0.32144,-0.96952,1.28,0.57,-0.11,0.0689,,,1036.0,,,272.65,348.73,-74.31,18.39,2.1,-2.1,22.729229,26.3,1,,6201.0,153.0,-191.0,4.472,0.047,-0.307,-0.2,0.24,-0.32,0.989,0.433,-0.091,1.058,0.197,-0.133,,,,stellar_q1_q16,13.862,12.761,12.493,12.456,False,5882.2,60.0,-60.0,4.393,0.1,-0.1,-0.064,0.04,-0.04,2.6,1.0,-1.0,5881.0,64.0,-65.0,4.395,0.069,-0.084,-0.058,0.044,-0.042,1.055,0.112005401655,-0.0798386497882,1.011,0.0370114630892,-0.0353531950466,5.12861383991,1.86172986862,-2.42914214817,9.71,0.134498530116,-0.278721222438,1.41,0.12,-0.14,1.36913253126,0.133624529655,-0.133624529655,0.0679091979573,0.00113487639121,-0.00113487639121,258.879208913,49.5487288268,-49.5487288268,1022.20457238,48.6533746222,-48.6533746222
1250,K02109,11499228,K02109.01,Kepler-1103 b,CONFIRMED,19.79191978,9.543e-05,-9.543e-05,2454982.309,0.00356,-0.00356,0.1885,0.249,-0.1885,3.172,0.115,-0.115,,,,385.5,16.1,-16.1,0.01811,0.000643,-0.000432,5.24102,0.76972,-1.67708,2.04,1.0,-0.19,0.1475,,,732.0,,,67.88,99.19,-18.4,47.7,7.0,-7.0,23.360735,29.7,1,,6277.0,158.0,-193.0,4.449,0.046,-0.32,-0.18,0.22,-0.32,1.031,0.508,-0.094,1.085,0.234,-0.131,,,,stellar_q1_q16,14.09,13.094,12.782,12.731,False,6084.7,60.0,-60.0,4.093,0.1,-0.1,0.073,0.04,-0.04,7.4,1.0,-1.0,6095.0,59.0,-73.0,4.12,0.1,-0.1,0.069,0.04,-0.039,1.59,0.261937473455,-0.202512320613,1.207,0.102872443346,-0.067466581357,4.32513831035,0.997472827377,-0.860734027447,9.636,0.0901247384049,-0.0963714331706,0.81,0.12,-0.11,3.13773911828,0.467105844505,-0.467105844505,0.15251282368,0.00359762731927,-0.00359762731927,133.218765023,39.9809835823,-39.9809835823,865.774672632,65.0848229358,-65.0848229358
1251,K02110,11460462,K02110.01,Kepler-1104 b,CONFIRMED,5.03728015,1.378e-05,-1.378e-05,2454967.109,0.00223,-0.00223,0.1647,0.2612,-0.1647,1.8848,0.0701,-0.0701,,,,78.4,3.6,-3.6,0.008187,0.000292,-0.000194,6.25227,0.86874,-2.08254,1.07,0.83,-0.13,0.0614,,,1256.0,,,587.47,1481.33,-187.12,20.32,2.8,-2.8,22.28136,26.9,1,,6452.0,176.0,-213.0,4.368,0.064,-0.418,0.0,0.22,-0.34,1.195,0.93,-0.14,1.216,0.303,-0.184,,,,stellar_q1_q16,12.189,11.215,11.012,10.971,False,6385.8,60.0,-60.0,4.26,0.1,-0.1,0.206,0.04,-0.04,16.4,1.0,-1.0,6383.0,66.0,-66.0,4.257,0.082,-0.097,0.194,0.041,-0.041,1.4,0.201950488982,-0.132981201679,1.3,0.060835844697,-0.0460434577329,2.08929613085,0.637450392241,-1.06290397208,9.32,0.115644768034,-0.308686674458,1.99,0.21,-0.24,1.25180065569,0.154583637071,-0.154583637071,0.0628077413305,0.00106142171414,-0.00106142171414,740.947415881,182.216410576,-182.216410576,1329.56744604,81.7752289713,-81.7752289713
1252,K02111,8612275,K02111.01,Kepler-360 b,CONFIRMED,3.289722169,8.334e-06,-8.334e-06,2454964.756,0.00205,-0.00205,0.149,0.3066,-0.1489,2.3218,0.0633,-0.0633,,,,246.0,9.8,-9.8,0.014398,0.000501,-0.000365,2.24962,0.1949,-0.84013,1.62,0.67,-0.18,0.0436,,,1296.0,,,667.45,818.64,-205.5,10.877,0.942,-0.942,22.473497,28.5,2,,6052.0,162.0,-201.0,4.424,0.068,-0.283,-0.12,0.24,-0.3,1.028,0.427,-0.113,1.022,0.18,-0.123,,,,stellar_q1_q16,14.866,13.642,13.299,13.228,False,5604.2,60.0,-60.0,4.589,0.1,-0.1,0.147,0.04,-0.04,3.7,1.0,-1.0,5597.0,64.0,-65.0,4.495,0.037,-0.063,0.136,0.043,-0.042,0.93,0.0637727214411,-0.0414120755336,0.982,0.0325841924865,-0.033387566548,3.38844156139,3.38936830151,-2.29161276452,9.53,0.30108938146,-0.489861155813,1.147,0.057,-0.073,1.46084655372,0.12243376209,-0.12243376209,0.0430576578045,0.000712215375683,-0.000712215375683,413.228116781,68.9062319536,-68.9062319536,1148.9760925,47.749314062,-47.749314062
1253,K02111,8612275,K02111.02,Kepler-360 c,CONFIRMED,7.1864526,1.842e-05,-1.842e-05,2454969.624,0.0022,-0.0022,0.1018,0.4613,-0.0185,1.4341,0.0573,-0.0573,,,,417.0,19.1,-19.1,0.018768,0.001013,-0.000322,21.41412,3.52455,-6.09098,2.11,0.87,-0.23,0.0735,,,998.0,,,234.86,288.07,-72.31,38.81,6.4,-6.4,21.492914,25.5,2,,6052.0,162.0,-201.0,4.424,0.068,-0.283,-0.12,0.24,-0.3,1.028,0.427,-0.113,1.022,0.18,-0.123,,,,stellar_q1_q16,14.866,13.642,13.299,13.228,False,5604.2,60.0,-60.0,4.589,0.1,-0.1,0.147,0.04,-0.04,3.7,1.0,-1.0,5597.0,64.0,-65.0,4.495,0.037,-0.063,0.136,0.043,-0.042,0.93,0.0637727214411,-0.0414120755336,0.982,0.0325841924865,-0.033387566548,3.38844156139,3.38936830151,-2.29161276452,9.53,0.30108938146,-0.489861155813,1.147,0.057,-0.073,1.90485346393,0.165727156808,-0.165727156808,0.0724684837342,0.00122063555991,-0.00122063555991,146.089115224,24.5604085615,-24.5604085615,885.967907802,37.262582259,-37.262582259
1254,K02115,9532052,K02115.01,Kepler-67 b,CONFIRMED,15.72589061,5.62e-05,-5.62e-05,2454966.986,0.00348,-0.00348,0.2802,0.1428,-0.2801,3.839,0.0777,-0.0777,,,,1422.7,43.9,-43.9,0.034262,0.000743,-0.001077,2.31488,0.48547,-0.43314,2.81,0.31,-0.1,0.1153,,,599.0,,,30.51,10.45,-4.28,31.16,6.5,-6.5,29.712059,36.0,1,,5324.0,111.0,,4.603,0.014,-0.093,-0.22,0.16,-0.14,0.751,0.084,-0.028,0.832,0.04,-0.067,,,,stellar_q1_q16,16.144,14.741,14.341,14.155,False,5238.5,60.0,-60.0,4.709,0.1,-0.1,0.13,0.04,-0.04,2.7,1.0,-1.0,5231.0,65.0,-64.0,4.554,0.027,-0.048,0.12,0.041,-0.041,0.826,0.0405204935804,-0.0283180225298,0.887,0.0290466452452,-0.0323064637495,3.80189396321,4.7248075417,-2.65436510415,9.58,0.350781059859,-0.520236383636,0.877,0.034,-0.041,3.09299193554,0.260773643434,-0.260773643434,0.118077519736,0.00198820216166,-0.00198820216166,33.0923827353,5.6753819494,-5.6753819494,611.217156001,26.0910511704,-26.0910511704
1255,K02119,4055304,K02119.01,Kepler-1107 b,CONFIRMED,0.571038518,4.22e-07,-4.22e-07,2454964.654,0.000589,-0.000589,0.0445,0.365,-0.0445,1.042,0.0239,-0.0239,,,,262.6,5.6,-5.6,0.014581,0.000386,-0.000286,4.56279,0.07264,-1.37985,1.38,0.39,-0.11,0.0129,,,1879.0,,,2949.01,2567.73,-699.21,4.2845,0.0682,-0.0682,41.51865,59.8,1,,5203.0,171.0,-134.0,4.508,0.054,-0.188,0.22,0.2,-0.24,0.865,0.244,-0.069,0.879,0.073,-0.066,,,,stellar_q1_q16,14.098,12.683,12.24,12.152,False,5136.8,60.0,-60.0,4.594,0.1,-0.1,0.196,0.04,-0.04,3.6,1.0,-1.0,5136.0,65.0,-65.0,4.537,0.039,-0.052,0.183,0.042,-0.041,0.831,0.0442405289299,-0.0342961280613,0.866,0.0329238879843,-0.0329238879843,6.60693448008,5.45586191046,-4.36634271331,9.82,0.261447997373,-0.469637264209,2.22,0.099,-0.113,1.32436679158,0.110928875359,-0.110928875359,0.0128436635159,0.000214743610739,-0.000214743610739,2613.46654313,449.480291401,-449.480291401,1822.08134715,78.1250719073,-78.1250719073
1256,K02120,4857213,K02120.01,,NOT DISPOSITIONED,8.77426218,2.417e-05,-2.417e-05,2454965.335,0.00235,-0.00235,0.0249,0.4261,-0.0249,2.1326,0.0657,-0.0657,,,,261.9,12.0,-12.0,0.014417,0.000837,-0.000195,7.96154,0.5047,-3.08072,1.42,1.78,-0.16,0.0784,,,771.0,,,83.63,399.74,-25.43,31.88,2.0,-2.0,22.442215,27.5,1,,5146.0,175.0,-147.0,4.445,0.104,-0.636,0.2,0.2,-0.26,0.905,1.13,-0.105,0.832,0.138,-0.058,,,,stellar_q1_q16,13.714,12.267,11.788,11.673,False,5027.2,60.0,-60.0,4.628,0.1,-0.1,-0.069,0.04,-0.04,2.7,1.0,-1.0,5027.0,65.0,-64.0,4.572,0.033,-0.044,-0.065,0.042,-0.042,0.766,0.0345789300008,-0.0276351660028,0.794,0.0330631879891,-0.0296171301783,6.91830970919,5.42864223611,-4.73045233383,9.84,0.251559757861,-0.499980992719,3.05,0.13,-0.14,1.20583318528,0.105688350334,-0.105688350334,0.0771158716143,0.00128768815375,-0.00128768815375,56.5233004954,9.60435679624,-9.60435679624,698.747720917,29.5523604519,-29.5523604519
1257,K02135,9904006,K02135.01,Kepler-361 c,CONFIRMED,55.1866695,0.0003294,-0.0003294,2455013.756,0.00541,-0.00541,0.0389,0.3803,-0.0388,9.022,0.142,-0.142,,,,359.4,9.8,-9.8,0.01744,0.000513,-0.000261,0.66633,0.00052,-0.23807,2.24,1.33,-0.31,0.2903,,,561.0,,,23.5,42.31,-8.11,47.5153,0.0371,-0.0371,23.125412,37.3,3,,6327.0,156.0,-206.0,4.327,0.101,-0.326,-0.14,0.22,-0.3,1.175,0.698,-0.159,1.064,0.281,-0.105,,,,stellar_q1_q16,13.573,12.526,12.275,12.198,False,6145.0,60.0,-60.0,4.17,0.1,-0.1,0.041,0.04,-0.04,7.6,1.0,-1.0,6149.0,50.0,-57.0,4.17,0.11,-0.1,0.04,0.039,-0.036,1.48,0.231896873631,-0.202178534964,1.195,0.0854120014986,-0.0563223756601,3.93550075456,0.878242701014,-0.705760315481,9.595,0.0874829411951,-0.0858323787232,1.1,0.17,-0.15,2.81962059704,0.41681052639,-0.41681052639,0.301105471151,0.00595056995957,-0.00595056995957,30.9872501906,9.2905783424,-9.2905783424,601.255809454,45.0588936806,-45.0588936806
1258,K02135,9904006,K02135.02,,CANDIDATE,20.1890097,0.0002482,-0.0002482,2454975.193,0.00683,-0.00683,0.1442,0.3001,-0.144,6.18,0.221,-0.221,,,,111.2,7.1,-7.1,0.009718,0.000477,-0.00033,0.72077,0.11828,-0.23703,1.25,0.74,-0.17,0.1485,,,785.0,,,89.79,161.71,-30.98,24.95,4.1,-4.1,10.832247,17.9,3,,6327.0,156.0,-206.0,4.327,0.101,-0.326,-0.14,0.22,-0.3,1.175,0.698,-0.159,1.064,0.281,-0.105,,,,stellar_q1_q16,13.573,12.526,12.275,12.198,False,6145.0,60.0,-60.0,4.17,0.1,-0.1,0.041,0.04,-0.04,7.6,1.0,-1.0,6149.0,50.0,-57.0,4.17,0.11,-0.1,0.04,0.039,-0.036,1.48,0.231896873631,-0.202178534964,1.195,0.0854120014986,-0.0563223756601,3.93550075456,0.878242701014,-0.705760315481,9.595,0.0874829411951,-0.0858323787232,1.1,0.17,-0.15,1.57260834777,0.23839623219,-0.23839623219,0.154086449297,0.00306965596875,-0.00306965596875,118.517773048,35.2813238078,-35.2813238078,840.832319055,62.6983131347,-62.6983131347
1259,K02135,9904006,K02135.03,Kepler-361 b,CONFIRMED,8.48653576,4.587e-05,-4.587e-05,2454971.019,0.00405,-0.00405,0.0615,0.3841,-0.0613,5.269,0.122,-0.122,,,,119.1,5.3,-5.3,0.010044,0.000332,-0.000343,0.50315,0.00844,-0.20605,1.29,0.76,-0.18,0.0833,,,1048.0,,,285.35,513.93,-98.46,12.419,0.208,-0.208,18.098198,24.6,3,,6327.0,156.0,-206.0,4.327,0.101,-0.326,-0.14,0.22,-0.3,1.175,0.698,-0.159,1.064,0.281,-0.105,,,,stellar_q1_q16,13.573,12.526,12.275,12.198,False,6145.0,60.0,-60.0,4.17,0.1,-0.1,0.041,0.04,-0.04,7.6,1.0,-1.0,6149.0,50.0,-57.0,4.17,0.11,-0.1,0.04,0.039,-0.036,1.48,0.231896873631,-0.202178534964,1.195,0.0854120014986,-0.0563223756601,3.93550075456,0.878242701014,-0.705760315481,9.595,0.0874829411951,-0.0858323787232,1.1,0.17,-0.15,1.61885137436,0.24492791704,-0.24492791704,0.0864215006457,0.00172625249538,-0.00172625249538,373.145079848,113.141346366,-113.141346366,1120.03851207,85.0237418864,-85.0237418864
1260,K02137,9364609,K02137.01,Kepler-1114 b,CONFIRMED,14.97435694,5.221e-05,-5.221e-05,2454974.502,0.00284,-0.00284,0.2656,0.1798,-0.2654,2.4309,0.0891,-0.0891,,,,269.1,13.9,-13.9,0.014949,0.000591,-0.000497,8.26694,1.72876,-2.89217,1.5,1.0,-0.21,0.1103,,,696.0,,,55.62,119.35,-18.89,46.1,9.6,-9.6,22.647532,24.5,1,,5470.0,174.0,-145.0,4.413,0.128,-0.402,-0.2,0.34,-0.26,0.919,0.612,-0.131,0.798,0.156,-0.06,,,,stellar_q1_q16,13.747,12.438,12.042,11.944,False,5268.8,60.0,-60.0,4.549,0.1,-0.1,-0.134,0.04,-0.04,1.4,1.0,-1.0,5272.0,63.0,-64.0,4.534,0.049,-0.062,-0.126,0.042,-0.042,0.813,0.0535293153328,-0.0404151902136,0.823,0.0333456383954,-0.0316216950842,7.76247116629,4.88880284409,-4.80562693939,9.89,0.212134262098,-0.419171554467,2.46,0.13,-0.15,1.32659597632,0.115436873309,-0.115436873309,0.111477876653,0.00184574669273,-0.00184574669273,36.74130085,6.2603542167,-6.2603542167,627.411042848,26.5900816832,-26.5900816832
1261,K02143,11403339,K02143.01,Kepler-1117 b,CONFIRMED,4.79028459,1.86e-05,-1.86e-05,2454967.954,0.00324,-0.00324,0.1627,0.303,-0.1626,2.7287,0.0877,-0.0877,,,,151.0,7.2,-7.2,0.011152,0.000505,-0.000286,1.98241,0.10873,-0.79875,1.01,0.37,-0.08,0.0538,,,964.0,,,203.99,220.0,-47.15,13.397,0.735,-0.735,19.8697,25.7,1,,5573.0,149.0,-140.0,4.558,0.03,-0.25,-0.12,0.3,-0.26,0.827,0.304,-0.064,0.902,0.087,-0.087,,,,stellar_q1_q16,14.102,12.867,12.512,12.463,False,5428.6,60.0,-60.0,4.479,0.1,-0.1,0.218,0.04,-0.04,2.3,1.0,-1.0,5426.0,66.0,-64.0,4.458,0.064,-0.077,0.204,0.042,-0.041,0.944,0.0841454360022,-0.0609955277049,0.934,0.0353403791717,-0.0344955417409,7.58577575029,3.96892800835,-4.41548874281,9.88,0.182758815446,-0.378901419132,1.64,0.11,-0.13,1.14981583528,0.0995363560924,-0.0995363560924,0.0543937422753,0.000913760612285,-0.000913760612285,235.010506421,39.5252366603,-39.5252366603,997.781266306,41.8831434618,-41.8831434618
1262,K02147,10404582,K02147.01,Kepler-362 c,CONFIRMED,37.8658982,0.0001984,-0.0001984,2454967.362,0.00436,-0.00436,0.8432,0.0394,-0.5822,4.948,0.126,-0.126,,,,420.2,15.9,-15.9,0.021232,0.001703,-0.002539,0.50496,2.25077,-0.05555,1.68,0.61,-0.09,0.2054,,,479.0,,,12.44,13.43,-2.43,33.7,16.7,-16.7,24.11658,26.8,2,,5776.0,175.0,-140.0,4.622,0.025,-0.223,-0.72,0.32,-0.28,0.726,0.26,-0.042,0.807,0.082,-0.075,,,,stellar_q1_q16,14.5,13.322,12.921,12.784,False,5625.6,60.0,-60.0,4.417,0.1,-0.1,-0.121,0.04,-0.04,2.0,1.0,-1.0,5626.0,65.0,-65.0,4.43,0.071,-0.077,-0.113,0.043,-0.043,0.96,0.0890934341015,-0.0706586158936,0.909,0.0325501520734,-0.0325501520734,7.94328234724,2.4235187981,-3.56603941305,9.9,0.115644768034,-0.258799349652,1.36,0.11,-0.12,2.22294582497,0.286114386221,-0.286114386221,0.213914526244,0.00354448300178,-0.00354448300178,18.0925940729,3.16083467335,-3.16083467335,525.579885429,22.8686269238,-22.8686269238
1263,K02147,10404582,K02147.02,Kepler-362 b,CONFIRMED,10.32738017,8.134e-05,-8.134e-05,2454972.373,0.00579,-0.00579,0.1957,0.2606,-0.1955,1.944,0.184,-0.184,,,,133.5,15.3,-15.3,0.010651,0.000813,-0.000642,11.56076,4.54413,-5.5223,0.84,0.31,-0.04,0.0864,,,739.0,,,70.33,75.85,-13.74,40.2,15.8,-15.8,8.970608,10.2,2,,5776.0,175.0,-140.0,4.622,0.025,-0.223,-0.72,0.32,-0.28,0.726,0.26,-0.042,0.807,0.082,-0.075,,,,stellar_q1_q16,14.5,13.322,12.921,12.784,False,5625.6,60.0,-60.0,4.417,0.1,-0.1,-0.121,0.04,-0.04,2.0,1.0,-1.0,5626.0,65.0,-65.0,4.43,0.071,-0.077,-0.113,0.043,-0.043,0.96,0.0890934341015,-0.0706586158936,0.909,0.0325501520734,-0.0325501520734,7.94328234724,2.4235187981,-3.56603941305,9.9,0.115644768034,-0.258799349652,1.36,0.11,-0.12,1.11175842578,0.119951755434,-0.119951755434,0.089927853574,0.00148715596239,-0.00148715596239,102.272034802,17.8843569571,-17.8843569571,810.406191377,35.4197383008,-35.4197383008
1264,K02148,6021193,K02148.01,Kepler-363 d,CONFIRMED,11.9320869,5.534e-05,-5.534e-05,2454975.107,0.0037,-0.0037,0.6479,0.0034,-0.5251,6.304,0.11,-0.11,,,,178.5,5.9,-5.9,0.01284,0.002205,-0.000715,0.19095,0.17669,-0.16094,2.98,0.84,-1.28,0.1111,,,1112.0,,,360.83,306.34,-257.01,11.28,5.2,-5.2,23.785593,29.4,3,,5759.0,173.0,-176.0,3.891,0.369,-0.172,0.3,0.14,-0.26,2.127,0.599,-0.913,1.284,0.19,-0.3,,,,stellar_q1_q16,13.353,12.111,11.755,11.697,False,5648.4,60.0,-60.0,4.004,0.1,-0.1,0.443,0.04,-0.04,3.2,1.0,-1.0,5654.0,55.0,-58.0,4.057,0.086,-0.068,0.417,0.04,-0.041,1.71,0.202903031027,-0.202903031027,1.213,0.111667128556,-0.0893562958051,5.42000890402,1.68414244909,-1.17700748586,9.734,0.117512205462,-0.106326823077,1.26,0.17,-0.14,2.38158816528,0.394993730916,-0.394993730916,0.109039195392,0.00301540602706,-0.00301540602706,225.675472995,55.9877172199,-55.9877172199,987.721747799,61.0854143346,-61.0854143346
1265,K02148,6021193,K02148.02,Kepler-363 c,CONFIRMED,7.54233911,3.981e-05,-3.981e-05,2454965.963,0.00416,-0.00416,0.231,0.2283,-0.231,4.768,0.124,-0.124,,,,124.0,5.8,-5.8,0.010129,0.000402,-0.000303,0.56042,0.09289,-0.17389,2.35,0.67,-1.01,0.0819,,,1295.0,,,663.99,563.72,-472.94,11.9,2.0,-2.0,19.667433,23.9,3,,5759.0,173.0,-176.0,3.891,0.369,-0.172,0.3,0.14,-0.26,2.127,0.599,-0.913,1.284,0.19,-0.3,,,,stellar_q1_q16,13.353,12.111,11.755,11.697,False,5648.4,60.0,-60.0,4.004,0.1,-0.1,0.443,0.04,-0.04,3.2,1.0,-1.0,5654.0,55.0,-58.0,4.057,0.086,-0.068,0.417,0.04,-0.041,1.71,0.202903031027,-0.202903031027,1.213,0.111667128556,-0.0893562958051,5.42000890402,1.68414244909,-1.17700748586,9.734,0.117512205462,-0.106326823077,1.26,0.17,-0.14,1.88490066796,0.233119255934,-0.233119255934,0.0803259889117,0.00223735348975,-0.00223735348975,413.418921801,103.481598869,-103.481598869,1149.10870129,71.5726051743,-71.5726051743
1266,K02148,6021193,K02148.03,Kepler-363 b,CONFIRMED,3.61461353,2.528e-05,-2.528e-05,2454967.695,0.00612,-0.00612,0.1539,0.3294,-0.1538,3.188,0.187,-0.187,,,,68.1,5.2,-5.2,0.007487,0.000461,-0.000324,0.93574,0.18495,-0.41507,1.74,0.49,-0.75,0.0501,,,1655.0,,,1774.42,1506.45,-1263.87,8.65,1.7,-1.7,10.933863,13.7,3,,5759.0,173.0,-176.0,3.891,0.369,-0.172,0.3,0.14,-0.26,2.127,0.599,-0.913,1.284,0.19,-0.3,,,,stellar_q1_q16,13.353,12.111,11.755,11.697,False,5648.4,60.0,-60.0,4.004,0.1,-0.1,0.443,0.04,-0.04,3.2,1.0,-1.0,5654.0,55.0,-58.0,4.057,0.086,-0.068,0.417,0.04,-0.041,1.71,0.202903031027,-0.202903031027,1.213,0.111667128556,-0.0893562958051,5.42000890402,1.68414244909,-1.17700748586,9.734,0.117512205462,-0.106326823077,1.26,0.17,-0.14,1.39396978543,0.183015710147,-0.183015710147,0.0491579717498,0.00137886897204,-0.00137886897204,1106.14725447,278.271056252,-278.271056252,1469.65962261,91.8573284339,-91.8573284339
